Fecha,tas [K]
1914-08-16 12:00:00,289.57672
1914-09-16 00:00:00,289.85175
1914-10-16 12:00:00,289.23267
1914-11-16 00:00:00,289.43616
1914-12-16 12:00:00,290.0821
1915-01-16 12:00:00,290.93027
1915-02-15 00:00:00,291.91266
1915-03-16 12:00:00,292.62183
1915-04-16 00:00:00,291.54822
1915-05-16 12:00:00,292.46112
1915-06-16 00:00:00,291.08582
1915-07-16 12:00:00,291.37106
1915-08-16 12:00:00,290.38617
1915-09-16 00:00:00,290.22223
1915-10-16 12:00:00,288.638
1915-11-16 00:00:00,289.57294
1915-12-16 12:00:00,291.71133
1916-01-16 12:00:00,291.77283
1916-02-15 12:00:00,292.02972
1916-03-16 12:00:00,292.52942
1916-04-16 00:00:00,292.39908
1916-05-16 12:00:00,292.08923
1916-06-16 00:00:00,290.15207
1916-07-16 12:00:00,287.8562
1916-08-16 12:00:00,288.8157
1916-09-16 00:00:00,290.6588
1916-10-16 12:00:00,290.75308
1916-11-16 00:00:00,289.71295
1916-12-16 12:00:00,290.3861
1917-01-16 12:00:00,292.03076
1917-02-15 00:00:00,291.3572
1917-03-16 12:00:00,292.7506
1917-04-16 00:00:00,291.61658
1917-05-16 12:00:00,289.5742
1917-06-16 00:00:00,289.94733
1917-07-16 12:00:00,289.53363
1917-08-16 12:00:00,288.67957
1917-09-16 00:00:00,289.18427
1917-10-16 12:00:00,289.36298
1917-11-16 00:00:00,289.54865
1917-12-16 12:00:00,290.24567
1918-01-16 12:00:00,290.97034
1918-02-15 00:00:00,291.1686
1918-03-16 12:00:00,292.15958
1918-04-16 00:00:00,292.4328
1918-05-16 12:00:00,291.73206
1918-06-16 00:00:00,290.66156
1918-07-16 12:00:00,289.15817
1918-08-16 12:00:00,289.34924
1918-09-16 00:00:00,288.32745
1918-10-16 12:00:00,289.12897
1918-11-16 00:00:00,289.7263
1918-12-16 12:00:00,290.12006
1919-01-16 12:00:00,291.35593
1919-02-15 00:00:00,292.8249
1919-03-16 12:00:00,292.10236
1919-04-16 00:00:00,292.487
1919-05-16 12:00:00,292.66577
1919-06-16 00:00:00,290.1192
1919-07-16 12:00:00,290.9655
1919-08-16 12:00:00,289.47324
1919-09-16 00:00:00,289.17297
1919-10-16 12:00:00,289.69672
1919-11-16 00:00:00,290.08783
1919-12-16 12:00:00,290.37363
1920-01-16 12:00:00,290.90036
1920-02-15 12:00:00,291.74118
1920-03-16 12:00:00,291.8854
1920-04-16 00:00:00,292.34607
1920-05-16 12:00:00,292.43878
1920-06-16 00:00:00,290.9134
1920-07-16 12:00:00,290.91748
1920-08-16 12:00:00,287.8682
1920-09-16 00:00:00,288.93042
1920-10-16 12:00:00,288.82217
1920-11-16 00:00:00,289.25348
1920-12-16 12:00:00,289.60986
1921-01-16 12:00:00,291.22223
1921-02-15 00:00:00,291.4209
1921-03-16 12:00:00,291.63342
1921-04-16 00:00:00,290.8846
1921-05-16 12:00:00,291.2672
1921-06-16 00:00:00,288.6547
1921-07-16 12:00:00,290.27444
1921-08-16 12:00:00,289.7989
1921-09-16 00:00:00,289.94183
1921-10-16 12:00:00,289.5348
1921-11-16 00:00:00,289.73303
1921-12-16 12:00:00,290.1324
1922-01-16 12:00:00,290.61017
1922-02-15 00:00:00,291.73907
1922-03-16 12:00:00,291.44098
1922-04-16 00:00:00,291.68
1922-05-16 12:00:00,290.58206
1922-06-16 00:00:00,290.2831
1922-07-16 12:00:00,290.05762
1922-08-16 12:00:00,289.97598
1922-09-16 00:00:00,289.43185
1922-10-16 12:00:00,288.65637
1922-11-16 00:00:00,288.95435
1922-12-16 12:00:00,290.07574
1923-01-16 12:00:00,290.8492
1923-02-15 00:00:00,291.9649
1923-03-16 12:00:00,292.01392
1923-04-16 00:00:00,291.11722
1923-05-16 12:00:00,289.84216
1923-06-16 00:00:00,289.00208
1923-07-16 12:00:00,288.7907
1923-08-16 12:00:00,289.79953
1923-09-16 00:00:00,289.1327
1923-10-16 12:00:00,287.84613
1923-11-16 00:00:00,288.83124
1923-12-16 12:00:00,290.06064
1924-01-16 12:00:00,290.4655
1924-02-15 12:00:00,291.34015
1924-03-16 12:00:00,292.38782
1924-04-16 00:00:00,292.4508
1924-05-16 12:00:00,292.11124
1924-06-16 00:00:00,289.44696
1924-07-16 12:00:00,289.20422
1924-08-16 12:00:00,289.3014
1924-09-16 00:00:00,288.6932
1924-10-16 12:00:00,289.2943
1924-11-16 00:00:00,289.65723
1924-12-16 12:00:00,290.70126
1925-01-16 12:00:00,291.32687
1925-02-15 00:00:00,292.30072
1925-03-16 12:00:00,291.74805
1925-04-16 00:00:00,291.83453
1925-05-16 12:00:00,291.5442
1925-06-16 00:00:00,291.40433
1925-07-16 12:00:00,289.4907
1925-08-16 12:00:00,289.3852
1925-09-16 00:00:00,289.53693
1925-10-16 12:00:00,289.87646
1925-11-16 00:00:00,289.58795
1925-12-16 12:00:00,290.46426
1926-01-16 12:00:00,291.11755
1926-02-15 00:00:00,291.58472
1926-03-16 12:00:00,290.76312
1926-04-16 00:00:00,291.23248
1926-05-16 12:00:00,291.6851
1926-06-16 00:00:00,288.55777
1926-07-16 12:00:00,289.61157
1926-08-16 12:00:00,289.5967
1926-09-16 00:00:00,289.09296
1926-10-16 12:00:00,288.88644
1926-11-16 00:00:00,287.86377
1926-12-16 12:00:00,289.46606
1927-01-16 12:00:00,290.2899
1927-02-15 00:00:00,290.85065
1927-03-16 12:00:00,291.49475
1927-04-16 00:00:00,290.13995
1927-05-16 12:00:00,290.41644
1927-06-16 00:00:00,290.64462
1927-07-16 12:00:00,289.4183
1927-08-16 12:00:00,290.24005
1927-09-16 00:00:00,288.68677
1927-10-16 12:00:00,288.25375
1927-11-16 00:00:00,289.36362
1927-12-16 12:00:00,289.75644
1928-01-16 12:00:00,290.91486
1928-02-15 12:00:00,291.19086
1928-03-16 12:00:00,292.68414
1928-04-16 00:00:00,292.46683
1928-05-16 12:00:00,292.2469
1928-06-16 00:00:00,289.82733
1928-07-16 12:00:00,290.45996
1928-08-16 12:00:00,287.70773
1928-09-16 00:00:00,289.00107
1928-10-16 12:00:00,288.99167
1928-11-16 00:00:00,288.69818
1928-12-16 12:00:00,289.6737
1929-01-16 12:00:00,290.4751
1929-02-15 00:00:00,291.81104
1929-03-16 12:00:00,290.97827
1929-04-16 00:00:00,291.37506
1929-05-16 12:00:00,291.58673
1929-06-16 00:00:00,291.0537
1929-07-16 12:00:00,288.49985
1929-08-16 12:00:00,288.63943
1929-09-16 00:00:00,288.9054
1929-10-16 12:00:00,288.351
1929-11-16 00:00:00,289.3894
1929-12-16 12:00:00,290.7325
1930-01-16 12:00:00,290.5998
1930-02-15 00:00:00,291.32043
1930-03-16 12:00:00,291.33472
1930-04-16 00:00:00,291.00958
1930-05-16 12:00:00,290.3213
1930-06-16 00:00:00,290.04904
1930-07-16 12:00:00,289.6419
1930-08-16 12:00:00,289.05182
1930-09-16 00:00:00,288.29495
1930-10-16 12:00:00,288.90436
1930-11-16 00:00:00,288.94904
1930-12-16 12:00:00,289.69183
1931-01-16 12:00:00,290.89053
1931-02-15 00:00:00,292.07465
1931-03-16 12:00:00,292.15628
1931-04-16 00:00:00,291.4732
1931-05-16 12:00:00,291.72244
1931-06-16 00:00:00,290.1046
1931-07-16 12:00:00,289.0598
1931-08-16 12:00:00,289.4349
1931-09-16 00:00:00,288.54498
1931-10-16 12:00:00,288.80078
1931-11-16 00:00:00,290.31696
1931-12-16 12:00:00,290.276
1932-01-16 12:00:00,291.34515
1932-02-15 12:00:00,291.7838
1932-03-16 12:00:00,292.41913
1932-04-16 00:00:00,291.92877
1932-05-16 12:00:00,290.79056
1932-06-16 00:00:00,292.04523
1932-07-16 12:00:00,289.05255
1932-08-16 12:00:00,289.86133
1932-09-16 00:00:00,287.4959
1932-10-16 12:00:00,288.15363
1932-11-16 00:00:00,289.2863
1932-12-16 12:00:00,290.29355
1933-01-16 12:00:00,291.1711
1933-02-15 00:00:00,291.94098
1933-03-16 12:00:00,292.42078
1933-04-16 00:00:00,291.7318
1933-05-16 12:00:00,291.7998
1933-06-16 00:00:00,290.81018
1933-07-16 12:00:00,290.42496
1933-08-16 12:00:00,288.4566
1933-09-16 00:00:00,288.84662
1933-10-16 12:00:00,289.41318
1933-11-16 00:00:00,289.87616
1933-12-16 12:00:00,289.99182
1934-01-16 12:00:00,289.98096
1934-02-15 00:00:00,291.11575
1934-03-16 12:00:00,292.5332
1934-04-16 00:00:00,291.6818
1934-05-16 12:00:00,292.26907
1934-06-16 00:00:00,290.01465
1934-07-16 12:00:00,289.69482
1934-08-16 12:00:00,288.53723
1934-09-16 00:00:00,288.65933
1934-10-16 12:00:00,289.6097
1934-11-16 00:00:00,290.44202
1934-12-16 12:00:00,290.87094
1935-01-16 12:00:00,292.39166
1935-02-15 00:00:00,293.31726
1935-03-16 12:00:00,293.59457
1935-04-16 00:00:00,293.3908
1935-05-16 12:00:00,293.34814
1935-06-16 00:00:00,289.99634
1935-07-16 12:00:00,290.51526
1935-08-16 12:00:00,291.08685
1935-09-16 00:00:00,290.0537
1935-10-16 12:00:00,290.1981
1935-11-16 00:00:00,290.6422
1935-12-16 12:00:00,290.9447
1936-01-16 12:00:00,290.8938
1936-02-15 12:00:00,292.10052
1936-03-16 12:00:00,292.7976
1936-04-16 00:00:00,293.07184
1936-05-16 12:00:00,292.4161
1936-06-16 00:00:00,290.68924
1936-07-16 12:00:00,290.80792
1936-08-16 12:00:00,289.28494
1936-09-16 00:00:00,289.07062
1936-10-16 12:00:00,289.7099
1936-11-16 00:00:00,289.89297
1936-12-16 12:00:00,289.49402
1937-01-16 12:00:00,290.8803
1937-02-15 00:00:00,292.32733
1937-03-16 12:00:00,291.1907
1937-04-16 00:00:00,292.3014
1937-05-16 12:00:00,290.87808
1937-06-16 00:00:00,289.23578
1937-07-16 12:00:00,288.53168
1937-08-16 12:00:00,287.51855
1937-09-16 00:00:00,288.4855
1937-10-16 12:00:00,288.98206
1937-11-16 00:00:00,289.3227
1937-12-16 12:00:00,289.78583
1938-01-16 12:00:00,291.3053
1938-02-15 00:00:00,291.0557
1938-03-16 12:00:00,291.4524
1938-04-16 00:00:00,291.85266
1938-05-16 12:00:00,290.7152
1938-06-16 00:00:00,290.46997
1938-07-16 12:00:00,290.13177
1938-08-16 12:00:00,288.5305
1938-09-16 00:00:00,288.08014
1938-10-16 12:00:00,288.9749
1938-11-16 00:00:00,289.40384
1938-12-16 12:00:00,290.1991
1939-01-16 12:00:00,291.41046
1939-02-15 00:00:00,291.24615
1939-03-16 12:00:00,291.3578
1939-04-16 00:00:00,290.72964
1939-05-16 12:00:00,291.03674
1939-06-16 00:00:00,288.94458
1939-07-16 12:00:00,289.15314
1939-08-16 12:00:00,288.20673
1939-09-16 00:00:00,288.85437
1939-10-16 12:00:00,289.4593
1939-11-16 00:00:00,290.0183
1939-12-16 12:00:00,290.2812
1940-01-16 12:00:00,290.69586
1940-02-15 12:00:00,291.53418
1940-03-16 12:00:00,291.90247
1940-04-16 00:00:00,291.53244
1940-05-16 12:00:00,291.95428
1940-06-16 00:00:00,291.30383
1940-07-16 12:00:00,289.1152
1940-08-16 12:00:00,289.3731
1940-09-16 00:00:00,290.69946
1940-10-16 12:00:00,289.58716
1940-11-16 00:00:00,289.83118
1940-12-16 12:00:00,290.98706
1941-01-16 12:00:00,291.58456
1941-02-15 00:00:00,291.53696
1941-03-16 12:00:00,292.35086
1941-04-16 00:00:00,291.31122
1941-05-16 12:00:00,291.75537
1941-06-16 00:00:00,289.528
1941-07-16 12:00:00,290.57196
1941-08-16 12:00:00,289.57132
1941-09-16 00:00:00,290.39087
1941-10-16 12:00:00,289.57928
1941-11-16 00:00:00,290.1499
1941-12-16 12:00:00,290.9436
1942-01-16 12:00:00,291.94806
1942-02-15 00:00:00,292.35397
1942-03-16 12:00:00,292.23087
1942-04-16 00:00:00,292.94012
1942-05-16 12:00:00,292.59677
1942-06-16 00:00:00,290.7406
1942-07-16 12:00:00,290.75842
1942-08-16 12:00:00,288.71863
1942-09-16 00:00:00,289.6025
1942-10-16 12:00:00,288.67957
1942-11-16 00:00:00,289.76062
1942-12-16 12:00:00,290.38913
1943-01-16 12:00:00,291.81976
1943-02-15 00:00:00,291.55264
1943-03-16 12:00:00,291.34735
1943-04-16 00:00:00,290.98773
1943-05-16 12:00:00,290.766
1943-06-16 00:00:00,290.31094
1943-07-16 12:00:00,289.5743
1943-08-16 12:00:00,289.56232
1943-09-16 00:00:00,289.0417
1943-10-16 12:00:00,290.0074
1943-11-16 00:00:00,289.62604
1943-12-16 12:00:00,289.85474
1944-01-16 12:00:00,291.3483
1944-02-15 12:00:00,292.3046
1944-03-16 12:00:00,291.04376
1944-04-16 00:00:00,291.55353
1944-05-16 12:00:00,290.25946
1944-06-16 00:00:00,290.5846
1944-07-16 12:00:00,289.86273
1944-08-16 12:00:00,290.5564
1944-09-16 00:00:00,287.96246
1944-10-16 12:00:00,289.1681
1944-11-16 00:00:00,289.10822
1944-12-16 12:00:00,289.90173
1945-01-16 12:00:00,291.49982
1945-02-15 00:00:00,292.09088
1945-03-16 12:00:00,292.49924
1945-04-16 00:00:00,292.17474
1945-05-16 12:00:00,291.03485
1945-06-16 00:00:00,289.45514
1945-07-16 12:00:00,289.97186
1945-08-16 12:00:00,289.7273
1945-09-16 00:00:00,289.8069
1945-10-16 12:00:00,289.26425
1945-11-16 00:00:00,289.2906
1945-12-16 12:00:00,290.41272
1946-01-16 12:00:00,291.36658
1946-02-15 00:00:00,291.0827
1946-03-16 12:00:00,292.05545
1946-04-16 00:00:00,291.41776
1946-05-16 12:00:00,290.649
1946-06-16 00:00:00,290.1902
1946-07-16 12:00:00,289.0221
1946-08-16 12:00:00,289.6512
1946-09-16 00:00:00,290.4642
1946-10-16 12:00:00,290.05853
1946-11-16 00:00:00,290.01215
1946-12-16 12:00:00,289.244
1947-01-16 12:00:00,290.88232
1947-02-15 00:00:00,290.911
1947-03-16 12:00:00,291.96225
1947-04-16 00:00:00,292.84616
1947-05-16 12:00:00,291.5359
1947-06-16 00:00:00,289.5829
1947-07-16 12:00:00,289.7508
1947-08-16 12:00:00,290.57538
1947-09-16 00:00:00,289.46573
1947-10-16 12:00:00,289.11627
1947-11-16 00:00:00,289.03296
1947-12-16 12:00:00,289.53452
1948-01-16 12:00:00,290.37415
1948-02-15 12:00:00,291.24686
1948-03-16 12:00:00,292.11447
1948-04-16 00:00:00,292.096
1948-05-16 12:00:00,291.13556
1948-06-16 00:00:00,290.13892
1948-07-16 12:00:00,290.1742
1948-08-16 12:00:00,289.55533
1948-09-16 00:00:00,287.38702
1948-10-16 12:00:00,289.51508
1948-11-16 00:00:00,290.45908
1948-12-16 12:00:00,290.00824
1949-01-16 12:00:00,291.03296
1949-02-15 00:00:00,292.64014
1949-03-16 12:00:00,291.45862
1949-04-16 00:00:00,291.6545
1949-05-16 12:00:00,291.79187
1949-06-16 00:00:00,288.92786
1949-07-16 12:00:00,291.52734
1949-08-16 12:00:00,288.90173
1949-09-16 00:00:00,289.96973
1949-10-16 12:00:00,289.53662
1949-11-16 00:00:00,290.24988
1949-12-16 12:00:00,290.29095
1950-01-16 12:00:00,291.46738
1950-02-15 00:00:00,291.88333
1950-03-16 12:00:00,292.62604
1950-04-16 00:00:00,292.2837
1950-05-16 12:00:00,291.1582
1950-06-16 00:00:00,290.46057
1950-07-16 12:00:00,290.70032
1950-08-16 12:00:00,290.13007
1950-09-16 00:00:00,291.20642
1950-10-16 12:00:00,289.797
1950-11-16 00:00:00,289.2036
1950-12-16 12:00:00,290.59692
1951-01-16 12:00:00,290.79828
1951-02-15 00:00:00,292.08136
1951-03-16 12:00:00,292.06714
1951-04-16 00:00:00,292.64966
1951-05-16 12:00:00,291.78046
1951-06-16 00:00:00,290.73892
1951-07-16 12:00:00,290.43552
1951-08-16 12:00:00,289.2025
1951-09-16 00:00:00,289.1338
1951-10-16 12:00:00,289.74866
1951-11-16 00:00:00,289.55518
1951-12-16 12:00:00,290.3623
1952-01-16 12:00:00,291.31476
1952-02-15 12:00:00,291.6701
1952-03-16 12:00:00,292.12457
1952-04-16 00:00:00,291.62347
1952-05-16 12:00:00,291.5898
1952-06-16 00:00:00,289.21042
1952-07-16 12:00:00,288.11667
1952-08-16 12:00:00,289.03033
1952-09-16 00:00:00,288.05194
1952-10-16 12:00:00,289.10052
1952-11-16 00:00:00,290.25885
1952-12-16 12:00:00,290.88177
1953-01-16 12:00:00,291.51672
1953-02-15 00:00:00,291.24884
1953-03-16 12:00:00,291.69568
1953-04-16 00:00:00,291.56543
1953-05-16 12:00:00,291.08398
1953-06-16 00:00:00,291.03925
1953-07-16 12:00:00,290.272
1953-08-16 12:00:00,289.3792
1953-09-16 00:00:00,288.4461
1953-10-16 12:00:00,289.34222
1953-11-16 00:00:00,289.1971
1953-12-16 12:00:00,290.68365
1954-01-16 12:00:00,291.26825
1954-02-15 00:00:00,291.6054
1954-03-16 12:00:00,292.352
1954-04-16 00:00:00,292.1481
1954-05-16 12:00:00,290.13483
1954-06-16 00:00:00,290.90253
1954-07-16 12:00:00,288.9994
1954-08-16 12:00:00,288.4782
1954-09-16 00:00:00,288.97174
1954-10-16 12:00:00,290.33926
1954-11-16 00:00:00,290.34763
1954-12-16 12:00:00,290.89395
1955-01-16 12:00:00,291.78757
1955-02-15 00:00:00,292.72278
1955-03-16 12:00:00,292.91046
1955-04-16 00:00:00,291.5209
1955-05-16 12:00:00,292.28406
1955-06-16 00:00:00,290.10992
1955-07-16 12:00:00,288.7511
1955-08-16 12:00:00,288.66223
1955-09-16 00:00:00,290.53015
1955-10-16 12:00:00,289.26978
1955-11-16 00:00:00,289.65564
1955-12-16 12:00:00,290.1563
1956-01-16 12:00:00,291.71118
1956-02-15 12:00:00,291.797
1956-03-16 12:00:00,292.53638
1956-04-16 00:00:00,292.35248
1956-05-16 12:00:00,289.6385
1956-06-16 00:00:00,289.0268
1956-07-16 12:00:00,290.3097
1956-08-16 12:00:00,289.8778
1956-09-16 00:00:00,289.41556
1956-10-16 12:00:00,289.15228
1956-11-16 00:00:00,290.25153
1956-12-16 12:00:00,290.5267
1957-01-16 12:00:00,290.768
1957-02-15 00:00:00,291.87238
1957-03-16 12:00:00,291.8225
1957-04-16 00:00:00,292.06378
1957-05-16 12:00:00,291.26248
1957-06-16 00:00:00,289.0363
1957-07-16 12:00:00,289.13583
1957-08-16 12:00:00,286.66196
1957-09-16 00:00:00,288.012
1957-10-16 12:00:00,289.81534
1957-11-16 00:00:00,289.3869
1957-12-16 12:00:00,289.97397
1958-01-16 12:00:00,290.7214
1958-02-15 00:00:00,290.62054
1958-03-16 12:00:00,292.3521
1958-04-16 00:00:00,292.25592
1958-05-16 12:00:00,292.2032
1958-06-16 00:00:00,290.852
1958-07-16 12:00:00,290.07196
1958-08-16 12:00:00,288.6365
1958-09-16 00:00:00,288.79477
1958-10-16 12:00:00,289.1901
1958-11-16 00:00:00,288.6811
1958-12-16 12:00:00,289.78772
1959-01-16 12:00:00,291.5249
1959-02-15 00:00:00,292.26453
1959-03-16 12:00:00,292.08438
1959-04-16 00:00:00,291.73962
1959-05-16 12:00:00,290.08203
1959-06-16 00:00:00,290.89066
1959-07-16 12:00:00,289.07605
1959-08-16 12:00:00,287.75293
1959-09-16 00:00:00,288.51056
1959-10-16 12:00:00,288.63202
1959-11-16 00:00:00,289.40524
1959-12-16 12:00:00,290.12976
1960-01-16 12:00:00,290.23358
1960-02-15 12:00:00,291.24762
1960-03-16 12:00:00,291.1656
1960-04-16 00:00:00,291.71405
1960-05-16 12:00:00,291.16147
1960-06-16 00:00:00,290.62872
1960-07-16 12:00:00,290.3378
1960-08-16 12:00:00,288.84616
1960-09-16 00:00:00,289.71234
1960-10-16 12:00:00,289.03845
1960-11-16 00:00:00,288.64545
1960-12-16 12:00:00,290.59113
1961-01-16 12:00:00,290.60617
1961-02-15 00:00:00,291.96988
1961-03-16 12:00:00,292.72992
1961-04-16 00:00:00,292.21475
1961-05-16 12:00:00,290.82446
1961-06-16 00:00:00,290.84985
1961-07-16 12:00:00,289.91895
1961-08-16 12:00:00,289.0791
1961-09-16 00:00:00,290.497
1961-10-16 12:00:00,290.0087
1961-11-16 00:00:00,289.54352
1961-12-16 12:00:00,289.24982
1962-01-16 12:00:00,290.66852
1962-02-15 00:00:00,291.83337
1962-03-16 12:00:00,291.57742
1962-04-16 00:00:00,292.25586
1962-05-16 12:00:00,290.4394
1962-06-16 00:00:00,289.80737
1962-07-16 12:00:00,290.57468
1962-08-16 12:00:00,290.23468
1962-09-16 00:00:00,289.0766
1962-10-16 12:00:00,289.71008
1962-11-16 00:00:00,289.73297
1962-12-16 12:00:00,290.26746
1963-01-16 12:00:00,291.96814
1963-02-15 00:00:00,292.04974
1963-03-16 12:00:00,292.30737
1963-04-16 00:00:00,292.8629
1963-05-16 12:00:00,292.97644
1963-06-16 00:00:00,292.4897
1963-07-16 12:00:00,291.3033
1963-08-16 12:00:00,292.08344
1963-09-16 00:00:00,290.25098
1963-10-16 12:00:00,289.66028
1963-11-16 00:00:00,290.3844
1963-12-16 12:00:00,290.85028
1964-01-16 12:00:00,291.4348
1964-02-15 12:00:00,292.3057
1964-03-16 12:00:00,292.5761
1964-04-16 00:00:00,292.33136
1964-05-16 12:00:00,291.6725
1964-06-16 00:00:00,291.14203
1964-07-16 12:00:00,289.66562
1964-08-16 12:00:00,287.45612
1964-09-16 00:00:00,288.7711
1964-10-16 12:00:00,290.02008
1964-11-16 00:00:00,289.86023
1964-12-16 12:00:00,289.8883
1965-01-16 12:00:00,290.91702
1965-02-15 00:00:00,291.23965
1965-03-16 12:00:00,291.2838
1965-04-16 00:00:00,291.39252
1965-05-16 12:00:00,291.24506
1965-06-16 00:00:00,289.81085
1965-07-16 12:00:00,289.60657
1965-08-16 12:00:00,289.67215
1965-09-16 00:00:00,288.3495
1965-10-16 12:00:00,289.78912
1965-11-16 00:00:00,290.24887
1965-12-16 12:00:00,289.74973
1966-01-16 12:00:00,291.43506
1966-02-15 00:00:00,292.00394
1966-03-16 12:00:00,291.0567
1966-04-16 00:00:00,292.05383
1966-05-16 12:00:00,291.47998
1966-06-16 00:00:00,290.23285
1966-07-16 12:00:00,288.67
1966-08-16 12:00:00,288.0986
1966-09-16 00:00:00,288.17145
1966-10-16 12:00:00,288.72412
1966-11-16 00:00:00,289.4195
1966-12-16 12:00:00,289.88147
1967-01-16 12:00:00,290.61792
1967-02-15 00:00:00,291.13525
1967-03-16 12:00:00,291.28918
1967-04-16 00:00:00,291.21417
1967-05-16 12:00:00,291.11505
1967-06-16 00:00:00,290.2348
1967-07-16 12:00:00,290.87482
1967-08-16 12:00:00,288.75754
1967-09-16 00:00:00,290.16852
1967-10-16 12:00:00,289.12402
1967-11-16 00:00:00,289.87036
1967-12-16 12:00:00,290.58984
1968-01-16 12:00:00,292.27383
1968-02-15 12:00:00,293.09918
1968-03-16 12:00:00,292.85986
1968-04-16 00:00:00,293.09747
1968-05-16 12:00:00,291.71283
1968-06-16 00:00:00,289.54272
1968-07-16 12:00:00,288.8399
1968-08-16 12:00:00,288.96344
1968-09-16 00:00:00,289.18845
1968-10-16 12:00:00,288.30194
1968-11-16 00:00:00,289.46814
1968-12-16 12:00:00,290.4281
1969-01-16 12:00:00,290.9378
1969-02-15 00:00:00,291.2058
1969-03-16 12:00:00,291.4799
1969-04-16 00:00:00,291.6235
1969-05-16 12:00:00,290.18805
1969-06-16 00:00:00,289.65247
1969-07-16 12:00:00,288.8942
1969-08-16 12:00:00,288.3206
1969-09-16 00:00:00,288.2409
1969-10-16 12:00:00,289.30267
1969-11-16 00:00:00,289.34412
1969-12-16 12:00:00,289.21027
1970-01-16 12:00:00,290.3216
1970-02-15 00:00:00,291.42554
1970-03-16 12:00:00,291.08133
1970-04-16 00:00:00,292.1582
1970-05-16 12:00:00,290.91644
1970-06-16 00:00:00,291.40652
1970-07-16 12:00:00,290.8254
1970-08-16 12:00:00,288.62253
1970-09-16 00:00:00,288.5299
1970-10-16 12:00:00,289.15594
1970-11-16 00:00:00,289.3786
1970-12-16 12:00:00,289.48715
1971-01-16 12:00:00,291.11053
1971-02-15 00:00:00,291.99353
1971-03-16 12:00:00,292.0531
1971-04-16 00:00:00,292.5598
1971-05-16 12:00:00,292.9004
1971-06-16 00:00:00,292.76196
1971-07-16 12:00:00,290.35046
1971-08-16 12:00:00,291.1132
1971-09-16 00:00:00,290.32574
1971-10-16 12:00:00,290.1011
1971-11-16 00:00:00,289.64502
1971-12-16 12:00:00,291.04984
1972-01-16 12:00:00,292.19302
1972-02-15 12:00:00,293.43842
1972-03-16 12:00:00,293.5556
1972-04-16 00:00:00,293.20377
1972-05-16 12:00:00,292.78268
1972-06-16 00:00:00,290.3233
1972-07-16 12:00:00,291.06757
1972-08-16 12:00:00,288.55737
1972-09-16 00:00:00,290.0907
1972-10-16 12:00:00,290.53973
1972-11-16 00:00:00,291.7185
1972-12-16 12:00:00,290.38184
1973-01-16 12:00:00,292.09564
1973-02-15 00:00:00,292.78998
1973-03-16 12:00:00,293.07956
1973-04-16 00:00:00,292.7434
1973-05-16 12:00:00,292.49896
1973-06-16 00:00:00,290.6202
1973-07-16 12:00:00,289.0578
1973-08-16 12:00:00,289.1587
1973-09-16 00:00:00,288.80255
1973-10-16 12:00:00,289.71643
1973-11-16 00:00:00,289.88098
1973-12-16 12:00:00,289.81982
1974-01-16 12:00:00,291.70197
1974-02-15 00:00:00,291.85632
1974-03-16 12:00:00,291.98596
1974-04-16 00:00:00,292.12122
1974-05-16 12:00:00,291.05945
1974-06-16 00:00:00,290.57648
1974-07-16 12:00:00,288.72412
1974-08-16 12:00:00,290.297
1974-09-16 00:00:00,289.82916
1974-10-16 12:00:00,289.5719
1974-11-16 00:00:00,289.97903
1974-12-16 12:00:00,289.78607
1975-01-16 12:00:00,291.4286
1975-02-15 00:00:00,292.19885
1975-03-16 12:00:00,292.39618
1975-04-16 00:00:00,292.09097
1975-05-16 12:00:00,291.39862
1975-06-16 00:00:00,290.41107
1975-07-16 12:00:00,291.00568
1975-08-16 12:00:00,289.38776
1975-09-16 00:00:00,289.79468
1975-10-16 12:00:00,289.5821
1975-11-16 00:00:00,289.93304
1975-12-16 12:00:00,290.63605
1976-01-16 12:00:00,291.48975
1976-02-15 12:00:00,292.8858
1976-03-16 12:00:00,292.90143
1976-04-16 00:00:00,293.362
1976-05-16 12:00:00,292.31104
1976-06-16 00:00:00,291.9394
1976-07-16 12:00:00,289.34662
1976-08-16 12:00:00,290.07382
1976-09-16 00:00:00,287.55475
1976-10-16 12:00:00,290.10815
1976-11-16 00:00:00,290.1848
1976-12-16 12:00:00,290.6239
1977-01-16 12:00:00,292.5637
1977-02-15 00:00:00,291.3359
1977-03-16 12:00:00,292.4603
1977-04-16 00:00:00,292.6396
1977-05-16 12:00:00,290.8565
1977-06-16 00:00:00,291.7627
1977-07-16 12:00:00,290.81396
1977-08-16 12:00:00,288.6823
1977-09-16 00:00:00,289.8463
1977-10-16 12:00:00,289.02466
1977-11-16 00:00:00,289.68356
1977-12-16 12:00:00,290.20605
1978-01-16 12:00:00,291.0423
1978-02-15 00:00:00,291.99103
1978-03-16 12:00:00,292.65656
1978-04-16 00:00:00,292.74542
1978-05-16 12:00:00,292.3695
1978-06-16 00:00:00,291.74316
1978-07-16 12:00:00,289.22928
1978-08-16 12:00:00,289.24072
1978-09-16 00:00:00,289.7235
1978-10-16 12:00:00,289.63916
1978-11-16 00:00:00,289.81793
1978-12-16 12:00:00,291.10187
1979-01-16 12:00:00,291.01123
1979-02-15 00:00:00,291.82642
1979-03-16 12:00:00,292.58557
1979-04-16 00:00:00,292.98456
1979-05-16 12:00:00,292.33356
